match_id,league_name,match_time,home_team,away_team,final_score,bookmaker,init_win,init_draw,init_lose,final_win,final_draw,final_lose
2413105,德国甲组联赛,2024-04-27T21:30:00,拜仁慕尼黑,法兰克福,2月1日,Macauslot,1.28,5.45,6.7,1.31,5.45,6
2413105,德国甲组联赛,2024-04-27T21:30:00,拜仁慕尼黑,法兰克福,2月1日,William Hill,1.25,6.5,9,1.44,5,6
2413122,德国甲组联赛,2024-05-12T23:30:00,拜仁慕尼黑,沃尔夫斯堡,2-0,Bet 365,1.3,6,7.5,1.5,5.25,5.25
2413122,德国甲组联赛,2024-05-12T23:30:00,拜仁慕尼黑,沃尔夫斯堡,2-0,Easybets,1.34,5.1,6.2,1.46,4.9,6.2
2413122,德国甲组联赛,2024-05-12T23:30:00,拜仁慕尼黑,沃尔夫斯堡,2-0,Lottery Official,1.22,5.4,7.5,1.3,5.05,5.8
2413122,德国甲组联赛,2024-05-12T23:30:00,拜仁慕尼黑,沃尔夫斯堡,2-0,Macauslot,1.31,5.3,6.5,1.35,5.2,5.8
2413122,德国甲组联赛,2024-05-12T23:30:00,拜仁慕尼黑,沃尔夫斯堡,2-0,William Hill,1.25,6,9.5,1.44,5,6
2419585,意大利甲组联赛,2023-09-27T02:45:00,尤文图斯,莱切,1-0,Bet 365,1.45,4.2,7.5,1.5,4.2,7
2419585,意大利甲组联赛,2023-09-27T02:45:00,尤文图斯,莱切,1-0,Easybets,1.46,4.5,7.6,1.51,4.3,6.8
2419585,意大利甲组联赛,2023-09-27T02:45:00,尤文图斯,莱切,1-0,Lottery Official,1.33,4.15,6.8,1.32,4.2,6.95
2419585,意大利甲组联赛,2023-09-27T02:45:00,尤文图斯,莱切,1-0,Macauslot,1.43,4,6.2,1.4,4.2,6.3
2419585,意大利甲组联赛,2023-09-27T02:45:00,尤文图斯,莱切,1-0,William Hill,1.44,4.33,7.5,1.44,4.2,7.5
2419683,意大利甲组联赛,2023-12-17T22:00:00,佛罗伦萨,维罗纳,1-0,Bet 365,1.5,4.5,5.5,1.45,4.75,6
2419683,意大利甲组联赛,2023-12-17T22:00:00,佛罗伦萨,维罗纳,1-0,Easybets,1.49,4.6,6.6,1.48,4.5,7.1
2419683,意大利甲组联赛,2023-12-17T22:00:00,佛罗伦萨,维罗纳,1-0,Lottery Official,1.35,4.05,6.6,1.35,4.05,6.6
2419683,意大利甲组联赛,2023-12-17T22:00:00,佛罗伦萨,维罗纳,1-0,Macauslot,1.4,4.35,6.2,1.4,4.35,6.2
2419683,意大利甲组联赛,2023-12-17T22:00:00,佛罗伦萨,维罗纳,1-0,William Hill,1.44,4.4,6,1.44,4.5,6.5
2419700,意大利甲组联赛,2023-12-31T01:00:00,AC米兰,萨索洛,1-0,Bet 365,1.5,4.2,6.5,1.5,5,5.5
2419700,意大利甲组联赛,2023-12-31T01:00:00,AC米兰,萨索洛,1-0,Easybets,1.47,4.8,6.5,1.5,4.9,5.8
2419700,意大利甲组联赛,2023-12-31T01:00:00,AC米兰,萨索洛,1-0,Lottery Official,1.36,4.45,5.6,1.42,4.25,5
2419700,意大利甲组联赛,2023-12-31T01:00:00,AC米兰,萨索洛,1-0,Macauslot,1.4,4.5,5.8,1.4,4.65,5.68
2419700,意大利甲组联赛,2023-12-31T01:00:00,AC米兰,萨索洛,1-0,William Hill,1.44,4.6,6,1.44,4.6,5.8
2419730,意大利甲组联赛,2024-01-21T01:00:00,罗马,维罗纳,2月1日,Bet 365,1.5,4.2,6.5,1.45,4.2,7.5
2419730,意大利甲组联赛,2024-01-21T01:00:00,罗马,维罗纳,2月1日,Easybets,1.49,4.3,7.4,1.46,4.5,7.4
2419730,意大利甲组联赛,2024-01-21T01:00:00,罗马,维罗纳,2月1日,Lottery Official,1.3,4,8.3,1.28,4.15,8.5
2419730,意大利甲组联赛,2024-01-21T01:00:00,罗马,维罗纳,2月1日,Macauslot,1.38,4.05,7.2,1.35,4.4,7.3
2419730,意大利甲组联赛,2024-01-21T01:00:00,罗马,维罗纳,2月1日,William Hill,1.44,4.2,7,1.44,4.2,7
2419741,意大利甲组联赛,2024-01-27T22:00:00,亚特兰大,乌迪内斯,2-0,Bet 365,1.5,4.33,6.5,1.5,4.5,6
2419741,意大利甲组联赛,2024-01-27T22:00:00,亚特兰大,乌迪内斯,2-0,Easybets,1.56,4.5,5.6,1.47,4.5,6.6
2419741,意大利甲组联赛,2024-01-27T22:00:00,亚特兰大,乌迪内斯,2-0,Lottery Official,1.4,3.95,5.8,1.34,4.2,6.45
2419741,意大利甲组联赛,2024-01-27T22:00:00,亚特兰大,乌迪内斯,2-0,Macauslot,1.45,4.25,5.5,1.4,4.4,6.05
2419741,意大利甲组联赛,2024-01-27T22:00:00,亚特兰大,乌迪内斯,2-0,William Hill,1.44,4.5,6,1.44,4.33,6.5
2419815,意大利甲组联赛,2024-03-17T19:30:00,尤文图斯,热那亚,0-0,Bet 365,1.5,4,7,1.5,4.2,7
2419815,意大利甲组联赛,2024-03-17T19:30:00,尤文图斯,热那亚,0-0,Easybets,1.47,3.7,6.4,1.48,4.2,7.2
2419815,意大利甲组联赛,2024-03-17T19:30:00,尤文图斯,热那亚,0-0,Lottery Official,1.35,3.77,7.5,1.31,3.95,8.15
2419815,意大利甲组联赛,2024-03-17T19:30:00,尤文图斯,热那亚,0-0,Macauslot,1.43,3.77,6.9,1.35,4,8.4
2419815,意大利甲组联赛,2024-03-17T19:30:00,尤文图斯,热那亚,0-0,William Hill,1.5,4,7,1.44,4.2,7.5
2419860,意大利甲组联赛,2024-04-28T23:59:00,亚特兰大,恩波利,2-0,Bet 365,1.4,4.2,8.5,1.5,4.2,6.5
2419860,意大利甲组联赛,2024-04-28T23:59:00,亚特兰大,恩波利,2-0,Easybets,1.4,4.3,6.3,1.49,4.4,6.5
2419860,意大利甲组联赛,2024-04-28T23:59:00,亚特兰大,恩波利,2-0,Lottery Official,1.33,4.2,6.7,1.31,4.35,6.85
2419860,意大利甲组联赛,2024-04-28T23:59:00,亚特兰大,恩波利,2-0,Macauslot,1.38,4.55,6.1,1.38,4.55,6.1
2419860,意大利甲组联赛,2024-04-28T23:59:00,亚特兰大,恩波利,2-0,William Hill,1.36,5,7.5,1.44,4.5,7
2590930,英格兰超级联赛,2024-09-14T22:00:00,布莱顿,伊普斯维奇,0-0,Bet 365,1.36,4.75,8,1.45,4.75,6.5
2590930,英格兰超级联赛,2024-09-14T22:00:00,布莱顿,伊普斯维奇,0-0,Easybets,1.36,5.5,8,1.48,4.8,6.3
2590930,英格兰超级联赛,2024-09-14T22:00:00,布莱顿,伊普斯维奇,0-0,Lottery Official,1.29,4.8,6.85,1.32,4.65,6.4
2590930,英格兰超级联赛,2024-09-14T22:00:00,布莱顿,伊普斯维奇,0-0,Macauslot,1.31,5,7,1.33,5,6.5
2590930,英格兰超级联赛,2024-09-14T22:00:00,布莱顿,伊普斯维奇,0-0,William Hill,1.4,4.8,8,1.44,4.75,7
2590976,英格兰超级联赛,2024-10-19T19:30:00,托特纳姆热刺,西汉姆联,4月1日,Bet 365,1.5,4.5,5.25,1.45,5.25,5.75
2590976,英格兰超级联赛,2024-10-19T19:30:00,托特纳姆热刺,西汉姆联,4月1日,Easybets,1.46,4.5,5.1,1.43,5.1,6.1
2590976,英格兰超级联赛,2024-10-19T19:30:00,托特纳姆热刺,西汉姆联,4月1日,Lottery Official,1.42,4.55,4.9,1.34,4.7,5.9
2590976,英格兰超级联赛,2024-10-19T19:30:00,托特纳姆热刺,西汉姆联,4月1日,Macauslot,1.42,4.7,5.25,1.42,4.7,5.25
2590976,英格兰超级联赛,2024-10-19T19:30:00,托特纳姆热刺,西汉姆联,4月1日,William Hill,1.62,4.2,5,1.44,5,6.5
2591029,英格兰超级联赛,2024-12-05T04:15:00,阿森纳,曼彻斯特联,2-0,Bet 365,1.6,4,5.5,1.42,4.5,6.5
2591029,英格兰超级联赛,2024-12-05T04:15:00,阿森纳,曼彻斯特联,2-0,Easybets,1.41,4.3,6.1,1.44,4.7,6.7
2591029,英格兰超级联赛,2024-12-05T04:15:00,阿森纳,曼彻斯特联,2-0,Lottery Official,1.35,4.3,6.45,1.33,4.4,6.65
2591029,英格兰超级联赛,2024-12-05T04:15:00,阿森纳,曼彻斯特联,2-0,Macauslot,1.4,4.45,5.9,1.4,4.2,6.55
2591029,英格兰超级联赛,2024-12-05T04:15:00,阿森纳,曼彻斯特联,2-0,William Hill,1.6,4.33,5.5,1.44,4.5,7
2591110,英格兰超级联赛,2025-01-21T04:00:00,切尔西,狼队,3月1日,Bet 365,1.36,5.5,6.5,1.44,5,6.5
2591110,英格兰超级联赛,2025-01-21T04:00:00,切尔西,狼队,3月1日,Easybets,1.33,6,8.1,1.44,5.3,6.3
2591110,英格兰超级联赛,2025-01-21T04:00:00,切尔西,狼队,3月1日,Lottery Official,1.23,5.6,7.25,1.32,4.85,6.05
2591110,英格兰超级联赛,2025-01-21T04:00:00,切尔西,狼队,3月1日,Macauslot,1.25,5.7,7.6,1.35,5,6
2591110,英格兰超级联赛,2025-01-21T04:00:00,切尔西,狼队,3月1日,William Hill,1.4,5,7,1.44,5,6.5
2591119,英格兰超级联赛,2025-01-27T00:30:00,阿斯顿维拉,西汉姆联,1月1日,Bet 365,1.62,4.1,5,1.45,4.75,6.25
2591119,英格兰超级联赛,2025-01-27T00:30:00,阿斯顿维拉,西汉姆联,1月1日,Easybets,1.61,4.3,5.3,1.48,4.7,6.5
2591119,英格兰超级联赛,2025-01-27T00:30:00,阿斯顿维拉,西汉姆联,1月1日,Lottery Official,1.46,3.92,5.3,1.39,4.15,6
2591119,英格兰超级联赛,2025-01-27T00:30:00,阿斯顿维拉,西汉姆联,1月1日,Macauslot,1.52,4.05,5,1.42,4.5,5.65
2591119,英格兰超级联赛,2025-01-27T00:30:00,阿斯顿维拉,西汉姆联,1月1日,William Hill,1.65,4,4.8,1.44,4.6,6
2591231,英格兰超级联赛,2025-04-26T19:30:00,切尔西,埃弗顿,1-0,Bet 365,1.55,4,5.75,1.4,4.75,7.5
2591231,英格兰超级联赛,2025-04-26T19:30:00,切尔西,埃弗顿,1-0,Easybets,1.62,4.2,5.3,1.42,4.8,7
2591231,英格兰超级联赛,2025-04-26T19:30:00,切尔西,埃弗顿,1-0,Lottery Official,1.43,3.9,5.8,1.27,4.6,8
2591231,英格兰超级联赛,2025-04-26T19:30:00,切尔西,埃弗顿,1-0,Macauslot,1.57,3.87,4.8,1.42,4.2,6.2
2591231,英格兰超级联赛,2025-04-26T19:30:00,切尔西,埃弗顿,1-0,William Hill,1.62,4,5.5,1.44,4.4,7
2594925,法国甲组联赛,2024-09-15T21:00:00,雷恩,蒙彼利埃,3-0,Bet 365,1.57,4.1,5.5,1.4,5,7
2594925,法国甲组联赛,2024-09-15T21:00:00,雷恩,蒙彼利埃,3-0,Easybets,1.56,3.9,4.9,1.42,5.1,7
2594925,法国甲组联赛,2024-09-15T21:00:00,雷恩,蒙彼利埃,3-0,Macauslot,1.53,4.2,4.65,1.4,4.2,6.4
2594925,法国甲组联赛,2024-09-15T21:00:00,雷恩,蒙彼利埃,3-0,William Hill,1.62,4.2,5,1.44,4.6,7
2594933,法国甲组联赛,2024-09-22T21:00:00,摩纳哥,勒阿弗尔,3月1日,Bet 365,1.36,4.33,8.5,1.42,4.75,7
2594933,法国甲组联赛,2024-09-22T21:00:00,摩纳哥,勒阿弗尔,3月1日,Easybets,1.36,4.5,7.1,1.4,4.7,7.4
2594933,法国甲组联赛,2024-09-22T21:00:00,摩纳哥,勒阿弗尔,3月1日,Lottery Official,1.26,4.95,7.5,1.27,4.85,7.35
2594933,法国甲组联赛,2024-09-22T21:00:00,摩纳哥,勒阿弗尔,3月1日,Macauslot,1.31,4.75,7.4,1.31,4.75,7.4
2594933,法国甲组联赛,2024-09-22T21:00:00,摩纳哥,勒阿弗尔,3月1日,William Hill,1.4,4.6,8,1.44,4.5,7.5
2594967,法国甲组联赛,2024-10-27T22:00:00,里昂,欧塞尔,2月2日,Bet 365,1.62,4.33,4.75,1.42,5.25,5.75
2594967,法国甲组联赛,2024-10-27T22:00:00,里昂,欧塞尔,2月2日,Easybets,1.5,4.8,5.5,1.42,5.3,5.8
2594967,法国甲组联赛,2024-10-27T22:00:00,里昂,欧塞尔,2月2日,Macauslot,1.45,4.5,5.15,1.4,4.75,5.5
2594967,法国甲组联赛,2024-10-27T22:00:00,里昂,欧塞尔,2月2日,William Hill,1.62,4.2,5,1.44,4.8,6.5
2594987,法国甲组联赛,2024-11-09T03:45:00,马赛,欧塞尔,1月3日,Bet 365,1.42,5,6.25,1.44,4.75,6.5
2594987,法国甲组联赛,2024-11-09T03:45:00,马赛,欧塞尔,1月3日,Easybets,1.35,4.7,6.6,1.43,4.8,6.4
2594987,法国甲组联赛,2024-11-09T03:45:00,马赛,欧塞尔,1月3日,Lottery Official,1.27,5.05,7,1.28,5,6.8
2594987,法国甲组联赛,2024-11-09T03:45:00,马赛,欧塞尔,1月3日,Macauslot,1.35,4.85,6.2,1.35,4.85,6.2
2594987,法国甲组联赛,2024-11-09T03:45:00,马赛,欧塞尔,1月3日,William Hill,1.4,5,7,1.44,4.6,7
2595079,法国甲组联赛,2025-02-08T04:05:00,巴黎圣日尔曼,摩纳哥,4月1日,Bet 365,1.48,5,5.25,1.42,5.5,6
2595079,法国甲组联赛,2025-02-08T04:05:00,巴黎圣日尔曼,摩纳哥,4月1日,Easybets,1.45,5.3,5.3,1.45,5.4,5.6
2595079,法国甲组联赛,2025-02-08T04:05:00,巴黎圣日尔曼,摩纳哥,4月1日,Lottery Official,1.32,4.9,6,1.29,5.05,6.4
2595079,法国甲组联赛,2025-02-08T04:05:00,巴黎圣日尔曼,摩纳哥,4月1日,Macauslot,1.41,4.75,5.15,1.38,4.9,5.4
2595079,法国甲组联赛,2025-02-08T04:05:00,巴黎圣日尔曼,摩纳哥,4月1日,William Hill,1.5,4.6,5,1.44,5,5.8
2595141,法国甲组联赛,2025-04-05T02:45:00,尼斯,南特,1月2日,Bet 365,1.53,4.1,6.5,1.48,4.2,7
2595141,法国甲组联赛,2025-04-05T02:45:00,尼斯,南特,1月2日,Easybets,1.53,4.2,6,1.5,4.3,6.5
2595141,法国甲组联赛,2025-04-05T02:45:00,尼斯,南特,1月2日,Lottery Official,1.39,4.1,6.1,1.33,4.3,6.9
2595141,法国甲组联赛,2025-04-05T02:45:00,尼斯,南特,1月2日,Macauslot,1.45,4.05,5.8,1.4,4.2,6.4
2595141,法国甲组联赛,2025-04-05T02:45:00,尼斯,南特,1月2日,William Hill,1.55,4,5.5,1.44,4.2,6.5
2596622,西班牙甲组联赛,2024-08-26T03:30:00,马德里竞技,赫罗纳,3-0,Bet 365,1.62,3.9,5.25,1.5,4.5,6
2596622,西班牙甲组联赛,2024-08-26T03:30:00,马德里竞技,赫罗纳,3-0,Easybets,1.62,3.8,4.5,1.48,4.6,6.4
2596622,西班牙甲组联赛,2024-08-26T03:30:00,马德里竞技,赫罗纳,3-0,Lottery Official,1.47,4,5.05,1.36,4.45,5.9
2596622,西班牙甲组联赛,2024-08-26T03:30:00,马德里竞技,赫罗纳,3-0,Macauslot,1.57,3.82,4.8,1.36,4.8,6.1
2596622,西班牙甲组联赛,2024-08-26T03:30:00,马德里竞技,赫罗纳,3-0,William Hill,1.65,4,5,1.44,4.75,7
2596742,西班牙甲组联赛,2024-11-23T23:15:00,马德里竞技,阿拉维斯,2月1日,Bet 365,1.36,4.75,9,1.45,4.33,7.5
2596742,西班牙甲组联赛,2024-11-23T23:15:00,马德里竞技,阿拉维斯,2月1日,Easybets,1.34,4.3,8.2,1.45,4.3,8.4
2596742,西班牙甲组联赛,2024-11-23T23:15:00,马德里竞技,阿拉维斯,2月1日,Lottery Official,1.29,4.25,8.45,1.36,3.85,7.5
2596742,西班牙甲组联赛,2024-11-23T23:15:00,马德里竞技,阿拉维斯,2月1日,Macauslot,1.3,4.4,9.4,1.35,4.2,8
2596742,西班牙甲组联赛,2024-11-23T23:15:00,马德里竞技,阿拉维斯,2月1日,William Hill,1.35,4.8,9.5,1.44,4,8
2596950,西班牙甲组联赛,2025-05-03T22:15:00,比利亚雷亚尔,奥萨苏纳,4月2日,Bet 365,1.55,4.2,5.25,1.42,4.75,7
2596950,西班牙甲组联赛,2025-05-03T22:15:00,比利亚雷亚尔,奥萨苏纳,4月2日,Easybets,1.55,4.2,5.5,1.42,5,7.2
2596950,西班牙甲组联赛,2025-05-03T22:15:00,比利亚雷亚尔,奥萨苏纳,4月2日,Lottery Official,1.4,4.15,5.75,1.32,4.5,6.7
2596950,西班牙甲组联赛,2025-05-03T22:15:00,比利亚雷亚尔,奥萨苏纳,4月2日,Macauslot,1.48,4.2,5.15,1.35,4.75,6.3
2596950,西班牙甲组联赛,2025-05-03T22:15:00,比利亚雷亚尔,奥萨苏纳,4月2日,William Hill,1.55,4.2,5,1.44,4.5,6.5
2596988,西班牙甲组联赛,2025-05-25T03:00:00,巴列卡诺,马洛卡,0-0,Bet 365,1.65,3.7,5.25,1.48,4.1,7.5
2596988,西班牙甲组联赛,2025-05-25T03:00:00,巴列卡诺,马洛卡,0-0,Easybets,1.52,4.1,7.2,1.46,4.5,7.6
2596988,西班牙甲组联赛,2025-05-25T03:00:00,巴列卡诺,马洛卡,0-0,Lottery Official,1.43,3.85,5.9,1.4,3.9,6.3
2596988,西班牙甲组联赛,2025-05-25T03:00:00,巴列卡诺,马洛卡,0-0,Macauslot,1.48,3.82,5.8,1.4,4,6.85
2596988,西班牙甲组联赛,2025-05-25T03:00:00,巴列卡诺,马洛卡,0-0,William Hill,1.62,3.8,5.5,1.44,4,7
2606907,意大利甲组联赛,2024-09-25T02:45:00,亚特兰大,科莫,2月3日,Bet 365,1.5,4.2,6.25,1.53,4.5,5.75
2606907,意大利甲组联赛,2024-09-25T02:45:00,亚特兰大,科莫,2月3日,Easybets,1.48,4.1,5.5,1.54,4.4,6
2606907,意大利甲组联赛,2024-09-25T02:45:00,亚特兰大,科莫,2月3日,Lottery Official,1.35,4.4,6.25,1.35,4.4,6.25
2606907,意大利甲组联赛,2024-09-25T02:45:00,亚特兰大,科莫,2月3日,Macauslot,1.43,4.25,5.6,1.45,4.25,5.3
2606907,意大利甲组联赛,2024-09-25T02:45:00,亚特兰大,科莫,2月3日,William Hill,1.44,4.8,6.5,1.44,4.6,7
2606950,意大利甲组联赛,2024-10-27T22:00:00,拉齐奥,热那亚,3-0,Bet 365,1.65,3.8,5.25,1.42,4.5,7.5
2606950,意大利甲组联赛,2024-10-27T22:00:00,拉齐奥,热那亚,3-0,Easybets,1.51,3.9,5.4,1.42,4.5,7.5
2606950,意大利甲组联赛,2024-10-27T22:00:00,拉齐奥,热那亚,3-0,Lottery Official,1.41,3.95,6,1.27,4.55,8.2
2606950,意大利甲组联赛,2024-10-27T22:00:00,拉齐奥,热那亚,3-0,Macauslot,1.52,3.98,5.05,1.38,4.1,7.2
2606950,意大利甲组联赛,2024-10-27T22:00:00,拉齐奥,热那亚,3-0,William Hill,1.65,4,5,1.44,4.4,7.5
2606963,意大利甲组联赛,2024-10-31T03:45:00,尤文图斯,帕尔马,2月2日,Bet 365,1.45,4.33,7,1.44,4.75,6.5
2606963,意大利甲组联赛,2024-10-31T03:45:00,尤文图斯,帕尔马,2月2日,Easybets,1.33,4.5,7.8,1.42,4.8,7.2
2606963,意大利甲组联赛,2024-10-31T03:45:00,尤文图斯,帕尔马,2月2日,Lottery Official,1.3,4.5,7.25,1.28,4.6,7.65
2606963,意大利甲组联赛,2024-10-31T03:45:00,尤文图斯,帕尔马,2月2日,Macauslot,1.38,4.35,6.7,1.38,4.35,6.7
2606963,意大利甲组联赛,2024-10-31T03:45:00,尤文图斯,帕尔马,2月2日,William Hill,1.53,4,7,1.44,4.6,7
2607099,意大利甲组联赛,2025-02-11T03:45:00,国际米兰,佛罗伦萨,2月1日,Bet 365,1.57,3.9,6.25,1.48,4.75,6.5
2607099,意大利甲组联赛,2025-02-11T03:45:00,国际米兰,佛罗伦萨,2月1日,Easybets,1.48,4.5,7,1.46,4.6,6.5
2607099,意大利甲组联赛,2025-02-11T03:45:00,国际米兰,佛罗伦萨,2月1日,Lottery Official,1.3,4.6,7,1.32,4.5,6.7
2607099,意大利甲组联赛,2025-02-11T03:45:00,国际米兰,佛罗伦萨,2月1日,Macauslot,1.38,4.35,6.7,1.38,4.35,6.7
2607099,意大利甲组联赛,2025-02-11T03:45:00,国际米兰,佛罗伦萨,2月1日,William Hill,1.44,4.4,6,1.44,4.33,6.5
2607147,意大利甲组联赛,2025-03-16T23:00:00,罗马,卡利亚里,1-0,Bet 365,1.5,4.33,6.5,1.48,4.33,6.5
2607147,意大利甲组联赛,2025-03-16T23:00:00,罗马,卡利亚里,1-0,Easybets,1.58,4.1,6.1,1.5,4.4,6.9
2607147,意大利甲组联赛,2025-03-16T23:00:00,罗马,卡利亚里,1-0,Lottery Official,1.43,3.9,5.75,1.37,4.1,6.5
2607147,意大利甲组联赛,2025-03-16T23:00:00,罗马,卡利亚里,1-0,Macauslot,1.48,3.85,5.7,1.4,4.1,6.55
2607147,意大利甲组联赛,2025-03-16T23:00:00,罗马,卡利亚里,1-0,William Hill,1.5,4,6,1.44,4.2,6.5
2607159,意大利甲组联赛,2025-03-31T00:00:00,国际米兰,乌迪内斯,2月1日,Bet 365,1.3,5,11,1.44,4.1,8
2607159,意大利甲组联赛,2025-03-31T00:00:00,国际米兰,乌迪内斯,2月1日,Easybets,1.37,5.1,8.6,1.45,4.1,7.9
2607159,意大利甲组联赛,2025-03-31T00:00:00,国际米兰,乌迪内斯,2月1日,Lottery Official,1.27,4.6,8,1.26,4.6,8.5
2607159,意大利甲组联赛,2025-03-31T00:00:00,国际米兰,乌迪内斯,2月1日,Macauslot,1.35,4.56,6.77,1.35,4.56,6.77
2607159,意大利甲组联赛,2025-03-31T00:00:00,国际米兰,乌迪内斯,2月1日,William Hill,1.3,5,9.5,1.44,4,7.5
2607182,意大利甲组联赛,2025-04-15T02:45:00,那不勒斯,恩波利,3-0,Bet 365,1.29,5.5,9,1.45,4.33,7.5
2607182,意大利甲组联赛,2025-04-15T02:45:00,那不勒斯,恩波利,3-0,Easybets,1.35,5.1,9.6,1.45,4.3,8
2607182,意大利甲组联赛,2025-04-15T02:45:00,那不勒斯,恩波利,3-0,Lottery Official,1.26,4.5,8.8,1.24,4.65,9.3
2607182,意大利甲组联赛,2025-04-15T02:45:00,那不勒斯,恩波利,3-0,Macauslot,1.25,4.9,9.9,1.35,4.3,7.6
2607182,意大利甲组联赛,2025-04-15T02:45:00,那不勒斯,恩波利,3-0,William Hill,1.25,5.5,10,1.44,4,7.5
2607211,意大利甲组联赛,2025-05-04T02:45:00,国际米兰,维罗纳,1-0,Bet 365,1.3,5,10,1.45,4.33,7
2607211,意大利甲组联赛,2025-05-04T02:45:00,国际米兰,维罗纳,1-0,Easybets,1.33,4.8,9.5,1.45,4.3,7.6
2607211,意大利甲组联赛,2025-05-04T02:45:00,国际米兰,维罗纳,1-0,Lottery Official,1.24,4.8,8.7,1.26,4.65,8.3
2607211,意大利甲组联赛,2025-05-04T02:45:00,国际米兰,维罗纳,1-0,Macauslot,1.27,4.8,9.3,1.33,4.8,7
2607211,意大利甲组联赛,2025-05-04T02:45:00,国际米兰,维罗纳,1-0,William Hill,1.3,4.8,10,1.44,4,7
2607238,意大利甲组联赛,2025-05-25T00:00:00,博洛尼亚,热那亚,1月3日,Bet 365,1.53,4.2,6,1.48,4.33,6.5
2607238,意大利甲组联赛,2025-05-25T00:00:00,博洛尼亚,热那亚,1月3日,Easybets,1.51,4.6,6.2,1.48,4.3,7.5
2607238,意大利甲组联赛,2025-05-25T00:00:00,博洛尼亚,热那亚,1月3日,Lottery Official,1.41,4.05,5.8,1.49,3.7,5.35
2607238,意大利甲组联赛,2025-05-25T00:00:00,博洛尼亚,热那亚,1月3日,Macauslot,1.42,4.35,5.8,1.34,4.5,7.3
2607238,意大利甲组联赛,2025-05-25T00:00:00,博洛尼亚,热那亚,1月3日,William Hill,1.55,4,5.5,1.44,4,6.5
2607271,德国甲组联赛,2024-09-14T21:30:00,RB莱比锡,柏林联合,0-0,Bet 365,1.4,4.75,7,1.44,4.75,6.5
2607271,德国甲组联赛,2024-09-14T21:30:00,RB莱比锡,柏林联合,0-0,Easybets,1.4,4.4,6.2,1.46,4.8,6.9
2607271,德国甲组联赛,2024-09-14T21:30:00,RB莱比锡,柏林联合,0-0,Lottery Official,1.35,4.3,6.45,1.3,4.6,7
2607271,德国甲组联赛,2024-09-14T21:30:00,RB莱比锡,柏林联合,0-0,Macauslot,1.35,4.55,6.9,1.4,4.45,6
2607271,德国甲组联赛,2024-09-14T21:30:00,RB莱比锡,柏林联合,0-0,William Hill,1.44,4.5,7,1.44,4.6,7
2607322,德国甲组联赛,2024-11-02T22:30:00,法兰克福,波鸿,7月2日,Bet 365,1.33,5.5,7.5,1.45,5.25,5.5
2607322,德国甲组联赛,2024-11-02T22:30:00,法兰克福,波鸿,7月2日,Easybets,1.34,5.1,6.3,1.45,5,6.1
2607322,德国甲组联赛,2024-11-02T22:30:00,法兰克福,波鸿,7月2日,Lottery Official,1.27,5.05,6.95,1.32,4.8,6.1
2607322,德国甲组联赛,2024-11-02T22:30:00,法兰克福,波鸿,7月2日,Macauslot,1.28,5.4,7.1,1.4,5,5.2
2607322,德国甲组联赛,2024-11-02T22:30:00,法兰克福,波鸿,7月2日,William Hill,1.33,5.5,8,1.44,4.8,6.5
2607364,德国甲组联赛,2024-12-14T22:30:00,门兴格拉德巴赫,荷尔斯泰因,4月1日,Bet 365,1.57,4,5.5,1.4,5,7
2607364,德国甲组联赛,2024-12-14T22:30:00,门兴格拉德巴赫,荷尔斯泰因,4月1日,Easybets,1.46,4.3,5.3,1.42,5,6.5
2607364,德国甲组联赛,2024-12-14T22:30:00,门兴格拉德巴赫,荷尔斯泰因,4月1日,Lottery Official,1.3,4.72,6.75,1.27,4.95,7.2
2607364,德国甲组联赛,2024-12-14T22:30:00,门兴格拉德巴赫,荷尔斯泰因,4月1日,Macauslot,1.38,4.6,5.8,1.38,4.6,5.8
2607364,德国甲组联赛,2024-12-14T22:30:00,门兴格拉德巴赫,荷尔斯泰因,4月1日,William Hill,1.73,3.9,4.4,1.44,4.8,6.5
2607384,德国甲组联赛,2025-01-11T22:30:00,弗赖堡,荷尔斯泰因,3月2日,Bet 365,1.36,5,6.5,1.45,5,6.5
2607384,德国甲组联赛,2025-01-11T22:30:00,弗赖堡,荷尔斯泰因,3月2日,Easybets,1.42,4.8,7.8,1.45,5,6.5
2607384,德国甲组联赛,2025-01-11T22:30:00,弗赖堡,荷尔斯泰因,3月2日,Lottery Official,1.27,4.8,7.5,1.31,4.5,7
2607384,德国甲组联赛,2025-01-11T22:30:00,弗赖堡,荷尔斯泰因,3月2日,Macauslot,1.33,4.5,7.4,1.35,4.5,6.85
2607384,德国甲组联赛,2025-01-11T22:30:00,弗赖堡,荷尔斯泰因,3月2日,William Hill,1.36,5,7.5,1.44,4.75,6.5
2607416,德国甲组联赛,2025-01-25T03:30:00,沃尔夫斯堡,荷尔斯泰因,2月2日,Bet 365,1.48,5,5.5,1.45,5,6.25
2607416,德国甲组联赛,2025-01-25T03:30:00,沃尔夫斯堡,荷尔斯泰因,2月2日,Easybets,1.47,4.8,6.6,1.47,5,6.2
2607416,德国甲组联赛,2025-01-25T03:30:00,沃尔夫斯堡,荷尔斯泰因,2月2日,Lottery Official,1.3,4.7,6.8,1.3,4.7,6.8
2607416,德国甲组联赛,2025-01-25T03:30:00,沃尔夫斯堡,荷尔斯泰因,2月2日,Macauslot,1.38,4.5,6.2,1.38,4.5,6.2
